"lake_id","site_id","visit","sample_depth","sample_date","temp","do","sp_cond","ph","chla_sonde","phycocyanin_sonde","turbidity","do_flag","sp_cond_flag","ph_flag","chla_sonde_flag","turbidity_flag","do_comment","sp_cond_comment","ph_comment","chla_sonde_comment","turbidity_comment","sample_depth_units","temp_units","do_units","sp_cond_units","chla_sonde_units","phycocyanin_units","phycocyanin_sonde_flag","phycocyanin_sonde_comment","do_sat","turbidity_units"
"214","4",1,3,2023-06-06,23.6,2.1,551,7.7,19,0.8,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"214","4",1,3.8,2023-06-06,18.9,0.4,563,7.6,11.9,0.5,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"230","15",1,0.1,2023-06-08,26.7,10.6,186.7,9.4,3.7,0.1,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"230","15",1,1,2023-06-08,26.4,10.8,186.9,9.4,3.1,0.01,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"230","15",1,2,2023-06-08,25.8,10.9,187.2,9.4,4.1,0.1,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"230","15",1,3,2023-06-08,25.5,10.8,187.3,9.3,4.9,0.1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"230","15",1,4,2023-06-08,20.6,8.8,213.5,8.1,7.1,0.1,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"230","15",1,4.8,2023-06-08,17.9,7.2,220.8,7.7,24.8,0.4,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"231","24",1,0.1,2021-07-13,25.7,8.57,120,8.59,4.1,NA,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"231","24",1,1,2021-07-13,25.39,9.29,120,8.69,4.3,NA,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"231","24",1,2,2021-07-13,24.1,8.37,120,8.63,3.9,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"231","24",1,3,2021-07-13,24.05,8.34,120,8.62,4,NA,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"231","24",1,4,2021-07-13,23.26,7.55,120,8.53,3.8,NA,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"231","24",1,5,2021-07-13,22.93,7.6,120,8.45,3.2,NA,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"231","24",1,5.3,2021-07-13,22.86,7.59,120,8.43,3.6,NA,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"232","13",1,0.1,2021-07-28,25.92,11.88,1480,9.52,3.9,NA,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"232","13",1,1,2021-07-28,24.92,12.06,1480,9.52,5.1,NA,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"232","13",1,2,2021-07-28,24.93,12.08,1480,9.52,4.1,NA,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"232","13",1,3,2021-07-28,24.14,12.17,1482,9.39,4,NA,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"232","13",1,3.7,2021-07-28,23.89,3.23,1483,9.3,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"233","18",1,0.1,2021-06-01,19.02,9.55,278,8.57,4.2,NA,0.01,NA,NA,NA,NA,"1",NA,NA,NA,NA,"Suspected turbidity probe failure","m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"233","18",1,1,2021-06-01,18.05,9.63,278,8.56,8.5,NA,0.01,NA,NA,NA,NA,"1",NA,NA,NA,NA,"Suspected turbidity probe failure","m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"233","18",1,2,2021-06-01,17.32,8.25,280,8.33,7.2,NA,0.01,NA,NA,NA,NA,"1",NA,NA,NA,NA,"Suspected turbidity probe failure","m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"233","18",1,3,2021-06-01,17.01,6.68,282,8.06,5.9,NA,0.01,NA,NA,NA,NA,"1",NA,NA,NA,NA,"Suspected turbidity probe failure","m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"233","18",1,4,2021-06-01,16.67,4.78,283,7.88,3.5,NA,0.01,NA,NA,NA,NA,"1",NA,NA,NA,NA,"Suspected turbidity probe failure","m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"233","18",1,5,2021-06-01,16.1,3.77,283,7.61,2.6,NA,3,NA,NA,NA,NA,"1",NA,NA,NA,NA,"Suspected turbidity probe failure","m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"233","18",1,6,2021-06-01,14.84,1.02,287,7.39,2,NA,0.01,NA,NA,NA,NA,"1",NA,NA,NA,NA,"Suspected turbidity probe failure","m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"233","18",1,6.9,2021-06-01,14.65,0.75,288,7.24,2.2,NA,0.01,NA,NA,NA,NA,"1",NA,NA,NA,NA,"Suspected turbidity probe failure","m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"234","14",1,0.1,2020-09-01,25.31,7.66,479,8.83,6.5,NA,2.5,NA,NA,"1",NA,NA,NA,NA,"pH 10 failed post-deployment cal check",NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"234","14",1,1,2020-09-01,25.27,8.58,478,8.82,10.7,NA,2.5,NA,NA,"1",NA,NA,NA,NA,"pH 10 failed post-deployment cal check",NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"234","14",1,2,2020-09-01,25.19,8.48,478,8.82,11,NA,2.6,NA,NA,"1",NA,NA,NA,NA,"pH 10 failed post-deployment cal check",NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"234","14",1,3,2020-09-01,24.95,8.77,478,8.76,12.5,NA,2.8,NA,NA,"1",NA,NA,NA,NA,"pH 10 failed post-deployment cal check",NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"234","14",1,4,2020-09-01,24.89,8.74,479,8.75,9.2,NA,2.6,NA,NA,"1",NA,NA,NA,NA,"pH 10 failed post-deployment cal check",NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"234","14",1,5,2020-09-01,24.84,7.79,479,8.74,9.9,NA,2.6,NA,NA,"1",NA,NA,NA,NA,"pH 10 failed post-deployment cal check",NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"234","14",1,6,2020-09-01,24.81,7.76,479,8.75,10,NA,2.6,NA,NA,"1",NA,NA,NA,NA,"pH 10 failed post-deployment cal check",NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"234","14",1,7,2020-09-01,24.72,7.74,479,8.73,9.5,NA,2.6,NA,NA,"1",NA,NA,NA,NA,"pH 10 failed post-deployment cal check",NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"234","14",1,8,2020-09-01,23.73,3.5,489,8.3,10.2,NA,2.9,NA,NA,"1",NA,NA,NA,NA,"pH 10 failed post-deployment cal check",NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"234","14",1,9,2020-09-01,12.16,0.56,566,10.4,7.2,NA,1.2,NA,NA,"1",NA,NA,NA,NA,"pH 10 failed post-deployment cal check",NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"234","14",1,10,2020-09-01,11.55,0.31,571,10.36,8.3,NA,1.1,NA,NA,"1",NA,NA,NA,NA,"pH 10 failed post-deployment cal check",NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"234","14",1,11,2020-09-01,11.12,0.24,575,10.48,6,NA,1.2,NA,NA,"1",NA,NA,NA,NA,"pH 10 failed post-deployment cal check",NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"234","14",1,12,2020-09-01,10.91,0.18,578,10.53,5.6,NA,1.9,NA,NA,"1",NA,NA,NA,NA,"pH 10 failed post-deployment cal check",NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"235","3",1,0.1,2020-09-02,25.66,7.96,514,8.71,13.8,NA,9.8,NA,NA,"1",NA,NA,NA,NA,"pH 10 failed post-deployment cal check",NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"235","3",1,1,2020-09-02,25.64,8.04,514,8.72,13.3,NA,9.8,NA,NA,"1",NA,NA,NA,NA,"pH 10 failed post-deployment cal check",NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"235","3",1,2,2020-09-02,25.61,8.09,514,8.71,13.7,NA,10.1,NA,NA,"1",NA,NA,NA,NA,"pH 10 failed post-deployment cal check",NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"235","3",1,3,2020-09-02,24.73,1.62,521,8.06,8.4,NA,5.8,NA,NA,"1",NA,NA,NA,NA,"pH 10 failed post-deployment cal check",NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"235","3",1,4,2020-09-02,24.07,0.58,539,9.75,9.2,NA,7.9,NA,NA,"1",NA,NA,NA,NA,"pH 10 failed post-deployment cal check",NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"236","7",1,0.1,2021-06-03,21.29,11.61,505,8.52,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"236","7",1,1,2021-06-03,20.41,11.79,505,8.51,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"236","7",1,2,2021-06-03,19.72,11.99,506,8.46,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"236","7",1,3,2021-06-03,18.38,10.54,512,8.35,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"236","7",1,4,2021-06-03,17.41,9.82,514,8.2,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"236","7",1,5,2021-06-03,16.37,10.35,523,8.02,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"236","7",1,6,2021-06-03,15.05,15.62,533,8.06,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"236","7",1,6.5,2021-06-03,14.02,18.54,533,8.08,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"237","15",1,0.1,2021-06-02,21.59,14.34,378,8.82,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"237","15",1,1,2021-06-02,20.25,14.46,381,8.79,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"237","15",1,2,2021-06-02,19.38,14.42,382,8.76,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"237","15",1,3,2021-06-02,18.12,13.53,391,8.63,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"237","15",1,4,2021-06-02,17.31,13.23,401,8.43,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"237","15",1,5,2021-06-02,15.25,17.88,446,8.23,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"237","15",1,5.3,2021-06-02,14.86,19.45,450,8.28,1.5,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"240","1",1,0.1,2021-06-17,25.2,9.3,379,8.62,1.9,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"240","1",1,1,2021-06-17,23.46,9.31,380,8.63,1.7,NA,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"240","1",1,2,2021-06-17,22.58,9.15,383,8.53,2.9,NA,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"240","1",1,3,2021-06-17,19.25,7.8,397,8.18,3.5,NA,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"240","1",1,4,2021-06-17,14.57,7.47,403,7.98,3,NA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"240","1",1,5,2021-06-17,10.58,3.45,417,7.55,2.5,NA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"240","1",1,6,2021-06-17,8.81,1.72,434,7.35,4.5,NA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"240","1",1,7,2021-06-17,7.81,1.05,441,7.25,9.7,NA,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"240","1",1,8,2021-06-17,7.04,0.46,450,7.22,19.8,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"240","1",1,9,2021-06-17,6.65,0.25,454,8.19,13.4,NA,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"240","1",1,10,2021-06-17,6.01,0.18,466,8.18,10.4,NA,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"240","1",1,11,2021-06-17,5.78,0.15,473,8.21,7.8,NA,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"240","1",1,11.2,2021-06-17,5.73,0.13,473,8.22,12.6,NA,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"247","6",1,0.1,2022-08-19,22.3,7.2,228,8.53,NA,0.06,6.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"247","6",1,1,2022-08-19,22.2,7.22,227.9,8.55,NA,0.07,6.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"247","6",1,2,2022-08-19,22,7.19,228,8.54,NA,0.09,6.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"247","6",1,3,2022-08-19,21.9,7.15,228.1,8.53,NA,0.04,6.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"247","6",1,4,2022-08-19,21.8,7.03,228.3,8.52,NA,0.05,6.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"247","6",1,5,2022-08-19,21,5.74,227.7,8.09,NA,0.01,7.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"247","6",1,6,2022-08-19,20.5,4.54,228.3,7.89,NA,0.01,8.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"247","6",1,7,2022-08-19,19.5,4.44,209.1,7.83,NA,0.01,12.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"247","6",1,8,2022-08-19,18.6,3.75,220.8,7.74,NA,0.01,13.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"247","6",1,9,2022-08-19,17.8,3.86,220.4,7.74,NA,0.01,13.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"247","6",1,10,2022-08-19,17,4.12,224,7.77,NA,0.01,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"247","6",1,11,2022-08-19,16.3,4.47,226,7.81,NA,0.01,13.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"247","6",1,12,2022-08-19,15.8,4.76,225.8,7.82,NA,0.01,13.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"247","6",1,13,2022-08-19,15.4,4.98,226.1,7.83,NA,0.01,12.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"247","6",1,14,2022-08-19,14.9,5.1,227,7.84,NA,0.01,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"247","6",1,15,2022-08-19,14.6,5.18,227.3,7.83,NA,0.01,12.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"247","6",1,16,2022-08-19,14.2,5.25,228.7,7.84,NA,0.01,14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"247","6",1,17,2022-08-19,13.8,5.35,228.3,7.83,NA,0.01,14.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"247","6",1,18,2022-08-19,13.6,5.36,229,7.83,NA,0.01,15.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"247","6",1,19,2022-08-19,13.4,5.37,229.4,7.82,NA,0.01,16.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"247","6",1,20,2022-08-19,13.3,5.28,230.2,7.82,NA,0.01,21.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"247","6",1,22,2022-08-19,13,5.25,230.4,7.8,NA,0.01,21.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"247","6",1,24,2022-08-19,12.7,5.16,230.9,7.8,NA,0.01,25.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"247","6",1,26,2022-08-19,12.5,5.03,231.8,7.77,NA,0.01,34.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"247","6",1,27.3,2022-08-19,12.5,4.97,231.9,7.77,NA,0.01,36.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"250","12",1,0.1,2022-07-15,17.3,8.12,185.6,8.32,0.01,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"250","12",1,1,2022-07-15,17.3,8.18,185.7,8.32,0.01,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"250","12",1,2,2022-07-15,17.2,8.2,185.7,8.31,0.01,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"250","12",1,3,2022-07-15,16.9,8.23,185.5,8.32,0.01,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"250","12",1,4,2022-07-15,16.8,8.24,185.5,8.33,0.01,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"250","12",1,5,2022-07-15,16.8,8.24,185.5,8.34,0.01,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"250","12",1,6,2022-07-15,16.7,8.24,185.4,8.33,0.01,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"250","12",1,7,2022-07-15,12.6,9.63,174,8.36,0.01,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"250","12",1,8,2022-07-15,12,9.84,173,8.41,0.01,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"250","12",1,9,2022-07-15,11.7,10.07,171,8.38,0.12,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"250","12",1,10,2022-07-15,11.4,10.12,170.8,8.38,0.25,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"250","12",1,11,2022-07-15,11.3,10.09,171,8.35,0.51,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"250","12",1,12,2022-07-15,11,10.08,170.3,8.32,0.7,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"250","12",1,13,2022-07-15,10.8,10.11,170,8.3,0.94,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"250","12",1,14,2022-07-15,10.5,10.16,169.9,8.27,1.01,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"250","12",1,15,2022-07-15,9.5,9.75,173.7,8.07,1.2,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"250","12",1,16,2022-07-15,8.7,8.11,180.7,7.75,0.65,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"250","12",1,17,2022-07-15,8.5,7.51,182,7.67,0.91,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"250","12",1,18,2022-07-15,8.4,7.29,182.1,7.65,0.82,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"250","12",1,18.5,2022-07-15,8.4,7.23,182.2,7.65,0.7,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"250","3",2,0.1,2022-09-02,17.8,9.64,167,8.71,NA,1.22,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"250","3",2,1,2022-09-02,17.61,9.74,166.6,8.71,NA,1.18,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"250","3",2,2,2022-09-02,17.43,9.78,166.5,8.73,NA,1.18,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"250","3",2,3,2022-09-02,17.36,9.79,166.5,8.74,NA,1.19,0.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
